id,type,measurement,name,value,lat,lon,AQI_level
120890010,PM25,UG/M3,Yulee,7.757965711424966,30.62673,-81.53597,
120890010,PM25_AQI,AQI,Yulee,32.27423672943123,30.62673,-81.53597,good
120910002,OZONE,PPB,Ft. Walton Beach,27.251531677414633,30.422235399999995,-86.6419654,
120910002,OZONE_AQI,AQI,Ft. Walton Beach,24.945708467330363,30.4244,-86.6669,good
120952002,CO,PPM,Winter Park,0.46535344526810163,34.245676849999995,-93.5629312,
120952002,NO2,PPB,Winter Park,3.6015999189199093,34.245676849999995,-93.5629312,
120952002,NO2_AQI,AQI,Winter Park,3.039671735627403,28.5997,-81.3628,good
120952002,OZONE,PPB,Winter Park,26.7802492532828,34.245676849999995,-93.5629312,
120952002,OZONE_AQI,AQI,Winter Park,24.40550273620416,28.5997,-81.3628,good
120952002,PM2.5,UG/M3,Winter Park,7.233201675787416,39.8916537,-105.7630624,
120952002,PM25,UG/M3,Winter Park,7.2317236449615585,28.5997,-81.3628,
120952002,PM25_AQI,AQI,Winter Park,28.932794889755623,28.5997,-81.3628,good
120952002,SO2,PPB,Winter Park,1.2198258447269237,34.245676849999995,-93.5629312,
120972002,OZONE,PPB,Osceola Co. Fire Sta,25.152370666328544,28.3025941,-81.54946385,
120972002,OZONE_AQI,AQI,Osceola Co. Fire Station - Four Corners,23.103704882402784,28.3478,-81.6367,good
120990008,PM2.5,UG/M3,Belle Glade,6.335419936619066,26.6845104,-80.6675577,
120990008,PM25,UG/M3,Belle Glade,6.334960999420999,26.724167,-80.663055,
120990008,PM25_AQI,AQI,Belle Glade,25.1295676210583,26.724167,-80.663055,good
120990021,OZONE,PPB,Lantana Preserve,26.685206331134125,26.589134299999998,-80.05023609999999,
120990021,OZONE_AQI,AQI,Lantana Preserve,24.62633847683858,26.593808,-80.058917,good
121010005,OZONE,PPB,San Antonio,22.1939017201506,28.87816095,-90.39961410000001,
121010005,OZONE_AQI,AQI,San Antonio,21.92124960444548,28.3322,-82.3056,good
121012001,OZONE,PPB,Holiday,26.24688393793184,32.172751149999996,-89.3931131,
121012001,OZONE_AQI,AQI,Holiday,25.610930966743027,28.1953,-82.7578,good
121030004,OZONE,PPB,St. Petersburg Colle,28.189741494131717,27.8745342,-82.7330986,
121030004,OZONE_AQI,AQI,St. Petersburg College,25.666558440684085,27.9711,-82.7361,good
121030004,PM2.5,UG/M3,St. Petersburg Colle,7.276457441739206,27.7779684,-82.7300972,
121030004,PM25,UG/M3,St. Petersburg College,7.276295351731576,27.9711,-82.7361,
121030004,PM25_AQI,AQI,St. Petersburg College,29.60316158768136,27.9711,-82.7361,good
121030018,NO2,PPB,Azalea,2.7116169696736536,32.43802,-89.2264455,
121030018,NO2_AQI,AQI,Azalea,2.199656263437069,27.7858,-82.74,good
121030018,OZONE,PPB,Azalea,27.64292887556892,32.43802,-89.2264455,
121030018,OZONE_AQI,AQI,Azalea,25.2009493682142,27.7858,-82.74,good
121030018,PM2.5,UG/M3,Azalea,7.960774541005752,37.09024,-95.712891,
121030018,PM25,UG/M3,Azalea,7.960474197756324,27.7858,-82.74,
121030018,PM25_AQI,AQI,Azalea,32.05128179557797,27.7858,-82.74,good
121030018,RWD,DEGREES,Azalea,153.9533213202568,37.09024,-95.712891,
121030018,RWS,KNOTS,Azalea,4.363454891882311,37.09024,-95.712891,
121030027,CO,PPM,Sawgrass Lake Park,0.1607554613927879,27.834409,-82.665251,
121030027,NO2,PPB,Sawgrass Lake Park,7.55998591294721,27.834409,-82.665251,
121030027,NO2_AQI,AQI,Sawgrass Lake Park,6.707802872849797,27.834409,-82.665251,good
121035002,OZONE,PPB,John A. Chesnut Sr. ,24.30317783933367,28.08945035,-82.7011284,
121035002,OZONE_AQI,AQI,John A. Chesnut Sr. Park,22.276645922558625,28.0903,-82.7008,good
121035002,PM2.5,UG/M3,John A. Chesnut Sr. ,8.96334654464635,28.0886007,-82.7014568,
121035002,PM25,UG/M3,John A. Chesnut Sr. Park,8.962593391130515,28.0903,-82.7008,
121035002,PM25_AQI,AQI,John A. Chesnut Sr. Park,35.82553006481633,28.0903,-82.7008,good
121035002,RWD,DEGREES,John A. Chesnut Sr. ,158.07560200240778,28.0886007,-82.7014568,
121035002,RWS,KNOTS,John A. Chesnut Sr. ,1.434295626358214,28.0886007,-82.7014568,
121056005,OZONE,PPB,Sikes Elementary School,24.135411581292008,27.94,-82.0003,
121056005,OZONE_AQI,AQI,Sikes Elementary School,22.045622089662302,27.94,-82.0003,good
121056005,SO2,PPB,Sikes Elementary School,0.7378487502928261,27.94,-82.0003,
121056006,OZONE,PPB,Fl. Baptist Children,25.19996023243213,28.03049325,-81.97081385,
121056006,OZONE_AQI,AQI,Fl. Baptist Children's Home,23.280356307523224,28.0294,-81.9719,good
121056006,PM10,UG/M3,Fl. Baptist Children,18.23753125804984,28.03049325,-81.97081385,
121056006,PM10_AQI,AQI,Fl. Baptist Children's Home,16.79459160763966,28.0294,-81.9719,good
121056006,PM2.5,UG/M3,Fl. Baptist Children,8.352586880943406,28.0315865,-81.96972769999999,
121056006,PM25,UG/M3,Fl. Baptist Children's Home,8.351760089478027,28.0294,-81.9719,
121056006,PM25_AQI,AQI,Fl. Baptist Children's Home,33.716469005919045,28.0294,-81.9719,good
121071008,PM10,UG/M3,Palatka,18.435225538396125,29.667623550000002,-81.64698545,
121071008,PM10_AQI,AQI,Palatka,16.841858859947354,29.686667,-81.656389,good
121110013,OZONE,PPB,Savannahs,28.079223648264467,27.3444072,-80.29127545,
121110013,OZONE_AQI,AQI,Savannahs,25.82365855582509,27.38908,-80.311035,good
121130015,OZONE,PPB,Woodlawn,31.229641045134144,34.685334250000004,-91.11810255,
121130015,OZONE_AQI,AQI,Woodlawn,28.48046067749428,30.3942,-87.0081,good
121130015,PM2.5,UG/M3,Woodlawn,9.036943378651667,38.9764685,-95.2281051,
121130015,PM25,UG/M3,Woodlawn,9.036520044311894,30.3942,-87.0081,
121130015,PM25_AQI,AQI,Woodlawn,35.940774101018114,30.3942,-87.0081,good
121150013,PM2.5,UG/M3,Bee Ridge,7.944773626662784,27.2858532,-82.4807618,
121150013,PM25,UG/M3,Bee Ridge,7.944773626662784,27.2906,-82.5072,
121150013,PM25_AQI,AQI,Bee Ridge,32.030472207904204,27.2906,-82.5072,good
121151005,OZONE,PPB,Lido Park; McKinley ,28.0861394711834,32.6177675,-101.925487,
121151005,OZONE_AQI,AQI,Lido Park; McKinley Dr.,25.66118400720505,27.3072,-82.5703,good
121151006,OZONE,PPB,Paw Park,24.48066940512957,31.448242200000003,-90.0268442,
121151006,OZONE_AQI,AQI,Paw Park,22.467522039687207,27.3503,-82.4797,good
121151006,PM10,UG/M3,Paw Park,17.531266731062853,31.448242200000003,-90.0268442,
121151006,PM10_AQI,AQI,Paw Park,16.17514947571537,27.3503,-82.4797,good
121151006,WD,DEGREES,Paw Park,163.02409304697173,35.5461844,-97.5739884,
121151006,WS,M/S,Paw Park,1.5909619142350555,35.5461844,-97.5739884,
121152002,OZONE,PPB,Jackson Road,24.691090831748923,27.0892,-82.3625,
121152002,OZONE_AQI,AQI,Jackson Road,22.56314396700219,27.0892,-82.3625,good
121152002,PM2.5,UG/M3,Jackson Road,8.800893396486183,27.0892,-82.3625,
121152002,PM25,UG/M3,Jackson Road,8.800893396486183,27.0892,-82.3625,
121152002,PM25_AQI,AQI,Jackson Road,34.68006547995489,27.0892,-82.3625,good
121171002,OZONE,PPB,Seminole Community C,26.12331919057811,28.7454509,-81.3068542,
121171002,OZONE_AQI,AQI,Seminole Community College (AG COMP),23.976680353492156,28.7456,-81.31,good
121171002,PM10,UG/M3,Seminole Community C,15.917008299077455,28.7454509,-81.3068542,
121171002,PM10_AQI,AQI,Seminole Community College (AG COMP),14.652595726910834,28.7456,-81.31,good
121171002,PM2.5,UG/M3,Seminole Community C,7.351628466310226,28.7453018,-81.30370839999999,
121171002,PM25,UG/M3,Seminole Community College (AG COMP),7.351655036358535,28.7456,-81.31,
121171002,PM25_AQI,AQI,Seminole Community College (AG COMP),29.692384386957716,28.7456,-81.31,good
121275002,OZONE,PPB,Blind Services; 1185,27.887689030773252,29.207250700000003,-81.05301065,
121275002,OZONE_AQI,AQI,Blind Services; 1185-A Dunn Ave,25.40576719520289,29.2069,-81.0531,good
121275002,PM2.5,UG/M3,Blind Services; 1185,8.020425402673814,29.2076014,-81.0529213,
121275002,PM25,UG/M3,Blind Services; 1185-A Dunn Ave,8.020510360195054,29.2069,-81.0531,
121275002,PM25_AQI,AQI,Blind Services; 1185-A Dunn Ave,32.36366878195159,29.2069,-81.0531,good
121290001,CO,PPM,St. Marks Wildlife R,0.17901241417694658,30.0933967,-84.20527874999999,
121290001,OZONE,PPB,St. Marks Wildlife R,26.877581021982277,30.0933967,-84.20527874999999,
121290001,OZONE_AQI,AQI,St. Marks Wildlife Refuge,24.60286665409112,30.0842,-84.1617,good
121290001,PM2.5,UG/M3,St. Marks Wildlife R,8.853092860605523,30.1025934,-84.2488575,
121290001,PM25,UG/M3,St. Marks Wildlife Refuge,8.85288251438974,30.0842,-84.1617,
121290001,PM25_AQI,AQI,St. Marks Wildlife Refuge,34.17863300750258,30.0842,-84.1617,good
124000060445,OZONE,PPB,Toronto Downtown,24.789686302440153,43.6501173,-79.38869155,
124000060445,OZONE_AQI,AQI,Toronto Downtown,22.59806077616257,43.64543,-79.38908,good
124000060445,PM2.5,UG/M3,Toronto Downtown,7.555397037102929,43.6548046,-79.3883031,
124000060445,PM25,UG/M3,Toronto Downtown,7.556582807853918,43.64543,-79.38908,
124000060445,PM25_AQI,AQI,Toronto Downtown,29.910237325021924,43.64543,-79.38908,good
124000082101,OZONE,PPB,Flat Valley,28.600582447492506,48.1010002,-104.25426870000001,
124000082101,OZONE_AQI,AQI,Flat Valley,26.103854018536158,54.294639,-109.209214,good
124000094500,OZONE,PPB,Joussard,29.056010746413957,55.36876,-115.92418005,
124000094500,OZONE_AQI,AQI,Joussard,26.46826335973776,55.340367,-115.895667,good
130210012,OZONE,PPB,Macon Forestry,23.500252551416047,32.805421949999996,-83.54229194999999,
130210012,OZONE_AQI,AQI,Macon Forestry,21.19847023531245,32.8031,-83.5447,good
130210012,PM10,UG/M3,Macon Forestry,15.175632559763578,32.805421949999996,-83.54229194999999,
130210012,PM10_AQI,AQI,Macon Forestry,13.897953375952431,32.8031,-83.5447,good
130210012,PM2.5,UG/M3,Macon Forestry,7.723531302050762,32.8077439,-83.53988389999999,
130210012,PM25,UG/M3,Macon Forestry,7.723801028298749,32.8031,-83.5447,
130210012,PM25_AQI,AQI,Macon Forestry,31.19563501506862,32.8031,-83.5447,good
130210012,SO2,PPB,Macon Forestry,0.5257725291866845,32.805421949999996,-83.54229194999999,
130510021,OZONE,PPB,Savannah East Presid,27.306629747057713,32.07022335,-81.05829255,
130510021,OZONE_AQI,AQI,Savannah East President,24.988653933912516,32.0683,-81.0489,good
130510021,SO2,PPB,Savannah East Presid,1.5237468246200518,32.07022335,-81.05829255,
130511002,PM10,UG/M3,Savannah L&A,23.069546194812418,32.085599450000004,-81.1109015,
130511002,PM10_AQI,AQI,Savannah L&A,20.87045924263703,32.0903,-81.1306,good
130511002,PM2.5,UG/M3,Savannah L&A,8.926343697315781,32.0808989,-81.091203,
130511002,PM25,UG/M3,Savannah L&A,8.920647377230875,32.0903,-81.1306,
130511002,PM25_AQI,AQI,Savannah L&A,35.42625406866619,32.0903,-81.1306,good
130511002,SO2,PPB,Savannah L&A,1.2904421349466046,32.085599450000004,-81.1109015,
130550001,OZONE,PPB,Summerville,22.121613966851456,33.746351950000005,-82.79187404999999,
130550001,OZONE_AQI,AQI,Summerville,19.71791850687431,34.4742,-85.4081,good
130590002,OZONE,PPB,Athens,25.83929677375846,35.9544048,-29.8149806,
130590002,OZONE_AQI,AQI,Athens,23.413068797919188,33.925,-83.3575,good
130590002,PM10,UG/M3,Athens,14.803690062900486,35.9544048,-29.8149806,
130590002,PM10_AQI,AQI,Athens,13.518710709755023,33.925,-83.3575,good
130590002,PM2.5,UG/M3,Athens,8.349307563633205,37.9838096,23.7275388,
130590002,PM25,UG/M3,Athens,8.34983946782,33.925,-83.3575,
130590002,PM25_AQI,AQI,Athens,33.33257386876014,33.925,-83.3575,good
130670003,OZONE,PPB,Kennesaw,25.76807387023588,34.01891685,-84.61149485,
130670003,OZONE_AQI,AQI,Kennesaw,23.35774292996399,34.0144,-84.6075,good
130730001,OZONE,PPB,Evans - Riverside Park,22.6055650647628,33.5819,-82.1314,
130730001,OZONE_AQI,AQI,Evans - Riverside Park,20.452554785432053,33.5819,-82.1314,good
130850001,OZONE,PPB,Dawsonville,25.088279501029504,34.399502600000005,-84.0875902,
130850001,OZONE_AQI,AQI,Dawsonville,22.7349669806236,34.3778,-84.0561,good
130890002,CO,PPM,South DeKalb,0.2870246731730848,33.6996309,-84.2738388,
130890002,NO,PPB,South DeKalb,8.116314503760984,33.7086618,-84.2745776,
130890002,NO2,PPB,South DeKalb,7.542699103546316,33.6996309,-84.2738388,
130890002,NO2_AQI,AQI,South DeKalb,6.736437497437819,33.6906,-84.2731,good
130890002,NOX,PPB,South DeKalb,15.5691883819418,33.7086618,-84.2745776,
130890002,NOY,PPB,South DeKalb,14.950512446719475,33.7086618,-84.2745776,
130890002,OZONE,PPB,South DeKalb,19.065405728500863,33.6996309,-84.2738388,
130890002,OZONE_AQI,AQI,South DeKalb,17.34146450590441,33.6906,-84.2731,good
130890002,PM10,UG/M3,South DeKalb,17.204327177752184,33.6996309,-84.2738388,
130890002,PM10_AQI,AQI,South DeKalb,15.775961515189612,33.6906,-84.2731,good
130890002,PM2.5,UG/M3,South DeKalb,8.94444396740084,33.7086618,-84.2745776,
130890002,PM25,UG/M3,South DeKalb,8.94443088366493,33.6906,-84.2731,
130890002,PM25_AQI,AQI,South DeKalb,35.472775655952454,33.6906,-84.2731,good
130890002,SO2,PPB,South DeKalb,0.1317209439625182,33.6996309,-84.2738388,
130890003,NO,PPB,NR-285,19.299324393823824,33.698611,-84.272608,
130890003,NO2,PPB,NR-285,14.010090678982843,33.698611,-84.272608,
130890003,NO2_AQI,AQI,NR-285,12.751284985089056,33.698611,-84.272608,good
130890003,NOX,PPB,NR-285,33.333982345038585,33.698611,-84.272608,
130950007,PM2.5,UG/M3,Albany,10.27941557157858,42.6525793,-73.7562317,
130950007,PM25,UG/M3,Albany,10.27995099830966,31.5767,-84.1002,
130950007,PM25_AQI,AQI,Albany,39.05330413365676,31.5767,-84.1002,good
130970004,OZONE,PPB,Douglasville,28.01082835267184,33.7473983,-84.7633068,
130970004,OZONE_AQI,AQI,Douglasville,25.35218870633808,33.7433,-84.7789,good
131150003,PM2.5,UG/M3,Rome,9.025509508294617,41.9027835,12.4963655,
131150003,PM25,UG/M3,Rome,9.02580187947014,34.26054,-85.32333,
131150003,PM25_AQI,AQI,Rome,34.86077022658682,34.26054,-85.32333,good
131150006,RWD,DEGREES,Rome-Kraftsman,152.15979193768882,34.2414971,-85.3208612,
131150006,RWS,KNOTS,Rome-Kraftsman,2.740228048423544,34.2414971,-85.3208612,
131150006,SO2,PPB,Rome-Kraftsman,0.7715916942739531,34.242571049999995,-85.3234046,
131210055,OZONE,PPB,United Ave,26.55822381811915,33.7206,-84.3578,
131210055,OZONE_AQI,AQI,United Ave,24.07856578843513,33.7206,-84.3578,good
131210055,PM2.5,UG/M3,United Ave,10.635028100589183,33.7206,-84.3578,
131210055,PM25,UG/M3,United Ave,10.635257065967606,33.7206,-84.3578,
131210055,PM25_AQI,AQI,United Ave,40.74070452206789,33.7206,-84.3578,good
131210055,SO2,PPB,United Ave,0.8963070492041622,33.7206,-84.3578,
131210056,BARPR,MILLIBAR,NR-Georgia Tech,977.8565327303648,33.7756178,-84.39628499999999,
131210056,CO,PPM,NR-Georgia Tech,0.6079395314351616,33.7769664,-84.3938515,
131210056,NO,PPB,NR-Georgia Tech,21.66261366586653,33.7756178,-84.39628499999999,
131210056,NO2,PPB,NR-Georgia Tech,15.503367561783861,33.7769664,-84.3938515,
131210056,NO2_AQI,AQI,NR-Georgia Tech,14.115731783122996,33.778315,-84.391418,good
131210056,NOX,PPB,NR-Georgia Tech,37.1475419169945,33.7756178,-84.39628499999999,
131210056,PM2.5,UG/M3,NR-Georgia Tech,7.095784001031588,33.7756178,-84.39628499999999,
131210056,PM25,UG/M3,NR-Georgia Tech,7.095784001031588,33.778315,-84.391418,
131210056,PM25_AQI,AQI,NR-Georgia Tech,28.598055293386853,33.778315,-84.391418,good
131210056,RHUM,PERCENT,NR-Georgia Tech,29.54502315443432,33.7756178,-84.39628499999999,
131270006,OZONE,PPB,Brunswick,26.95323683212745,31.1694,-81.4964,
131270006,OZONE_AQI,AQI,Brunswick,24.314682148274237,31.1694,-81.4964,good
131350002,OZONE,PPB,Gwinnett Tech,24.88965996239147,33.9631967,-84.06698545,
131350002,OZONE_AQI,AQI,Gwinnett Tech,22.5695840360242,33.9636,-84.0664,good
131350002,PM10,UG/M3,Gwinnett Tech,14.415642031375036,33.9631967,-84.06698545,
131350002,PM10_AQI,AQI,Gwinnett Tech,13.187676484654704,33.9636,-84.0664,good
131350002,PM2.5,UG/M3,Gwinnett Tech,7.987009762140054,33.9627934,-84.06757089999999,
131350002,PM25,UG/M3,Gwinnett Tech,7.987098832188362,33.9636,-84.0664,
131350002,PM25_AQI,AQI,Gwinnett Tech,31.511042282157455,33.9636,-84.0664,good
131390003,PM10,UG/M3,Gainesville,15.6387585054622,31.9759672,-83.0693631,
131390003,PM10_AQI,AQI,Gainesville,14.30274506004789,34.3003,-83.8139,good
131390003,PM2.5,UG/M3,Gainesville,8.73919535407266,29.6516344,-82.32482619999999,
131390003,PM25,UG/M3,Gainesville,8.739572805839002,34.3003,-83.8139,
131390003,PM25_AQI,AQI,Gainesville,34.74260626802967,34.3003,-83.8139,good
131510002,OZONE,PPB,McDonough,24.951803386041917,33.44101805,-84.1542808,
131510002,OZONE_AQI,AQI,McDonough,22.50156375299068,33.4347,-84.1617,good
131510002,PM2.5,UG/M3,McDonough,6.970664433175945,33.4473361,-84.1468616,
131510002,PM25,UG/M3,McDonough,6.970709219810406,33.4347,-84.1617,
131510002,PM25_AQI,AQI,McDonough,27.79705048854332,33.4347,-84.1617,good
131530001,PM10,UG/M3,Warner Robins,17.444668297382826,32.60930035,-83.6110505,
131530001,PM10_AQI,AQI,Warner Robins,15.909161356814318,32.6056,-83.5979,good
131530001,PM2.5,UG/M3,Warner Robins,9.49865802108832,32.6130007,-83.624201,
131530001,PM25,UG/M3,Warner Robins,9.499046004180109,32.6056,-83.5979,
131530001,PM25_AQI,AQI,Warner Robins,37.30285699731475,32.6056,-83.5979,good
131850003,PM10,UG/M3,Valdosta,14.33211093621855,30.840651100000002,-83.28589255,
131850003,PM10_AQI,AQI,Valdosta,13.259079884021432,30.8486,-83.2933,good
131850003,PM2.5,UG/M3,Valdosta,7.406381722516993,30.8327022,-83.2784851,
131850003,PM25,UG/M3,Valdosta,7.406381722516993,30.8486,-83.2933,
131850003,PM25_AQI,AQI,Valdosta,29.65478336691784,30.8486,-83.2933,good
132130003,OZONE,PPB,Fort Mountain,33.54792598076644,34.783929549999996,-84.66800160000001,
132130003,OZONE_AQI,AQI,Fort Mountain,30.50644972222017,34.785,-84.6269,good
132150008,OZONE,PPB,Columbus Airport,27.81845894322863,36.26066995,-83.91538835,
132150008,OZONE_AQI,AQI,Columbus Airport,25.29946184715798,32.5214,-84.9436,good
132150008,PM2.5,UG/M3,Columbus Airport,7.86606001440401,39.9999399,-82.8871767,
132150008,PM25,UG/M3,Columbus Airport,7.866726781714799,32.5214,-84.9436,
132150008,PM25_AQI,AQI,Columbus Airport,30.815728225311165,32.5214,-84.9436,good
132319991,OZONE,PPB,Georgia Station,28.391624558318703,33.4645369,-84.3957205,
132319991,OZONE_AQI,AQI,Georgia Station,26.13681480329112,33.1787,-84.4052,good
132319991,TEMP,C,Georgia Station,17.22098818435052,33.7503738,-84.386241,
132450091,OZONE,PPB,Augusta,24.662176972536322,33.453398899999996,-82.0162074,
132450091,OZONE_AQI,AQI,Augusta,22.37865998994268,33.4333,-82.0219,good
132450091,PM10,UG/M3,Augusta,11.399445102867977,33.453398899999996,-82.0162074,
132450091,PM10_AQI,AQI,Augusta,10.403862112824852,33.4333,-82.0219,good
132450091,PM2.5,UG/M3,Augusta,10.513678589914727,33.4734978,-82.0105148,
132450091,PM25,UG/M3,Augusta,10.513599081058045,33.4333,-82.0219,
132450091,PM25_AQI,AQI,Augusta,40.825486028662624,33.4333,-82.0219,good
132450091,SO2,PPB,Augusta,0.5033963211391409,33.453398899999996,-82.0162074,
132470001,OZONE,PPB,Conyers,24.043597041435305,33.62660515,-84.0421952,
132470001,OZONE_AQI,AQI,Conyers,21.73805465226124,33.5856,-84.0667,good
132611001,OZONE,PPB,Leslie,24.962563136764352,37.2022626,-84.25593475,
132611001,OZONE_AQI,AQI,Leslie,22.731854757853785,31.9531,-84.0794,good
132950002,PM10,UG/M3,Rossville,14.982043117426182,37.697940200000005,-85.94781194999999,
132950002,PM10_AQI,AQI,Rossville,13.709716788148953,34.9789,-85.3009,good
132950002,PM2.5,UG/M3,Rossville,8.323895791786814,40.4169804,-86.59472389999999,
132950002,PM25,UG/M3,Rossville,8.323895791786814,34.9789,-85.3009,
132950002,PM25_AQI,AQI,Rossville,33.225925888276464,34.9789,-85.3009,good
148CHD010001,PM2.5,UG/M3,N'Djamena,47.99379382270151,12.1348457,15.0557415,
148CHD010001,PM25,UG/M3,N'Djamena,76.08691734857682,12.1348,15.0557,
148CHD010001,PM25_AQI,AQI,N'Djamena,142.91231236356236,12.1348,15.0557,unhealthy_sensitive_groups
150010005,PRECIP,MM,Hawaii Volcanoes NP ,0.2191345446435872,19.4193697,-155.2884969,
150010005,RHUM,PERCENT,Hawaii Volcanoes NP ,88.76877723441758,19.4193697,-155.2884969,
150010005,RWD,DEGREES,Hawaii Volcanoes NP ,58.1745700938738,19.4193697,-155.2884969,
150010005,RWS,KNOTS,Hawaii Volcanoes NP ,6.583924212607665,19.4193697,-155.2884969,
150010005,SO2,PPB,Hawaii Volcanoes NP ,0.2579023682021578,19.42508485,-155.27314845,
150010005,SRAD,WATTS/M2,Hawaii Volcanoes NP ,204.41301331664675,19.4193697,-155.2884969,
150010005,TEMP,C,Hawaii Volcanoes NP ,16.132323482668635,19.4193697,-155.2884969,
150010005,WS,M/S,Hawaii Volcanoes NP ,3.5633759467940167,19.4193697,-155.2884969,
150011006,PM2.5,UG/M3,Hilo,3.812314009552928,19.7241106,-155.0868193,
150011006,PM25,UG/M3,Hilo,3.81278200472201,19.717562,-155.110535,
150011006,PM25_AQI,AQI,Hilo,15.767712387750016,19.717562,-155.110535,good
150011006,SO2,PPB,Hilo,2.109545981704378,19.720836300000002,-155.09867715000001,
150011006,WD,DEGREES,Hilo,200.6891862186953,19.7241106,-155.0868193,
150011006,WS,M/S,Hilo,1.7106266145192903,19.7241106,-155.0868193,
150011012,PM2.5,UG/M3,Kona,2.584039953522854,19.5097,-155.9133,
150011012,PM25,UG/M3,Kona,2.583823568659731,19.5097,-155.9133,
150011012,PM25_AQI,AQI,Kona,10.379258839654163,19.5097,-155.9133,good
150011012,SO2,PPB,Kona,0.9547077952754108,19.5097,-155.9133,
150011012,WD,DEGREES,Kona,153.31749869341056,19.5097,-155.9133,
150011012,WS,M/S,Kona,1.5740022135079128,19.5097,-155.9133,
150012016,PM2.5,UG/M3,Pahala,2.8973071734781306,19.202572,-155.4774719,
150012016,PM25,UG/M3,Pahala,2.897506448840449,19.2065,-155.4689,
150012016,PM25_AQI,AQI,Pahala,11.6186281039582,19.2065,-155.4689,good
150012016,SO2,PPB,Pahala,2.8496418807481616,19.204535999999997,-155.47318595000002,
150012016,WD,DEGREES,Pahala,198.18042364034383,19.202572,-155.4774719,
150012016,WS,M/S,Pahala,1.7546141533924748,19.202572,-155.4774719,
150012020,PM2.5,UG/M3,Ocean View,2.4664188344621327,38.5451122,-75.0890709,
150012020,PM25,UG/M3,Ocean View,2.4666070520416543,19.117561,-155.778137,
150012020,PM25_AQI,AQI,Ocean View,9.516610204542856,19.117561,-155.778137,good
150012020,SO2,PPB,Ocean View,2.3845430739157063,28.8313366,-115.43360394999999,
150012020,WD,DEGREES,Ocean View,188.0001354595516,38.5451122,-75.0890709,
150012020,WS,M/S,Ocean View,1.1703983290010067,38.5451122,-75.0890709,
150012023,PM2.5,UG/M3,Mountain View,2.518854030118593,37.3860517,-122.0838511,
150012023,PM25,UG/M3,Mountain View,2.518610288353113,19.555445,-155.102036,
150012023,PM25_AQI,AQI,Mountain View,10.377301224298495,19.555445,-155.102036,good
150012023,SO2,PPB,Mountain View,1.256332376481514,28.47074835,-138.59294355,
150012023,WD,DEGREES,Mountain View,171.4774421469361,37.3860517,-122.0838511,
150012023,WS,M/S,Mountain View,1.491808412312997,37.3860517,-122.0838511,
150030010,CO,PPM,Kapolei,0.1648600088227917,21.329495950000002,-158.07274475,
150030010,NO2,PPB,Kapolei,3.4214850967722708,21.329495950000002,-158.07274475,
150030010,NO2_AQI,AQI,Kapolei,2.8691897121755656,21.323601,-158.088593,good
150030010,PM10,UG/M3,Kapolei,13.014813021099247,21.329495950000002,-158.07274475,
150030010,PM10_AQI,AQI,Kapolei,11.647099848688164,21.323601,-158.088593,good
150030010,PM2.5,UG/M3,Kapolei,3.515241145341756,21.3353909,-158.0568965,
150030010,PM25,UG/M3,Kapolei,3.5154625624109985,21.323601,-158.088593,
150030010,PM25_AQI,AQI,Kapolei,14.402457735911613,21.323601,-158.088593,good
150030010,SO2,PPB,Kapolei,0.3738450053410604,21.329495950000002,-158.07274475,
150030010,WD,DEGREES,Kapolei,86.41894079341041,21.3353909,-158.0568965,
150030010,WS,M/S,Kapolei,2.523761679916874,21.3353909,-158.0568965,
150031001,CO,PPM,Honolulu,0.2951443328935076,21.3086227,-157.85821314999998,
150031001,PM10,UG/M3,Honolulu,10.747201708864036,21.3086227,-157.85821314999998,
150031001,PM10_AQI,AQI,Honolulu,9.574341633773656,21.310301,-157.858093,good
150031001,PM2.5,UG/M3,Honolulu,3.274672296518242,21.3069444,-157.8583333,
150031001,PM25,UG/M3,Honolulu,3.2744206862122844,21.310301,-157.858093,
150031001,PM25_AQI,AQI,Honolulu,13.468626472344718,21.310301,-157.858093,good
150031001,SO2,PPB,Honolulu,0.0043021849373592,21.3086227,-157.85821314999998,
150031001,WD,DEGREES,Honolulu,108.5676495962801,21.3069444,-157.8583333,
150031001,WS,M/S,Honolulu,1.2837592945839469,21.3069444,-157.8583333,
150031004,OZONE,PPB,SAND ISLAND 2 - ANUE,21.04034591072854,21.30517065,-157.87447175,
150031004,OZONE_AQI,AQI,SAND ISLAND 2 - ANUENUE FISHERIES,19.139255349232997,21.3039,-157.8711,good
150031004,PM2.5,UG/M3,SAND ISLAND 2 - ANUE,4.105565656703402,21.3064413,-157.8778435,
150031004,PM25,UG/M3,SAND ISLAND 2 - ANUENUE FISHERIES,4.105731719505335,21.3039,-157.8711,
150031004,PM25_AQI,AQI,SAND ISLAND 2 - ANUENUE FISHERIES,16.907226970164746,21.3039,-157.8711,good
150031004,WD,DEGREES,SAND ISLAND 2 - ANUE,92.79510049690673,21.3064413,-157.8778435,
150031004,WS,M/S,SAND ISLAND 2 - ANUE,1.7310567904918155,21.3064413,-157.8778435,
150032004,PM10,UG/M3,Pearl City,11.751749162097902,21.3950281,-157.97123215,
150032004,PM10_AQI,AQI,Pearl City,10.498174993681994,21.392834,-157.969131,good
150032004,PM2.5,UG/M3,Pearl City,3.5707056074017363,21.3972222,-157.9733333,
150032004,PM25,UG/M3,Pearl City,3.5705194157753266,21.392834,-157.969131,
