Unique_ID,value
ZC_40144,25.772559890705825
ZC_48729,32.84220801483073
ZC_55912,29.55240979281355
ZC_13802,33.718810305605786
ZC_3264,23.91480605582448
ZC_48836,29.61325160957704
ZC_61443,31.444789819203223
ZC_29009,28.36422082518336
ZC_12786,25.372585875680866
ZC_5845,33.96880917098903
ZC_31078,23.50025255141605
ZC_82944,46.70135278053342
ZC_8251,28.329641505902323
ZC_62544,31.849133528220843
ZC_48615,27.89769268312016
ZC_12885,26.122453691912327
ZC_82229,40.24943228308079
ZC_5873,33.96880917098903
ZC_48661,29.54964604441756
ZC_5154,25.014105276763694
ZC_40342,29.74924445457217
ZC_41086,29.74924445457217
ZC_49349,31.97475102467105
ZC_55313,19.3423020270279
ZC_82431,31.726577927180013
ZC_49817,31.71966127023981
ZC_12959,33.71319159194152
ZC_47020,29.74924445457217
ZC_49277,30.7069138717368
ZC_3838,31.327794917467862
ZC_28670,27.20355330987638
ZC_13732,33.718810305605786
ZC_28010,27.20355330987638
ZC_49036,30.21202958997524
ZC_48754,32.84220801483073
ZC_49283,30.7069138717368
ZC_12768,25.372585875680866
ZC_14525,30.633530913286567
ZC_24343,29.65219461491344
ZC_5061,33.96880917098903
ZC_55969,29.55240979281355
ZC_5842,33.96880917098903
ZC_55946,29.55240979281355
ZC_29332,26.239260179090547
ZC_49730,29.54964604441756
ZC_32460,22.702405248986807
ZC_48725,32.84220801483073
ZC_37150,23.87758166158885
ZC_34972,28.07922364826447
ZC_28699,27.20355330987638
ZC_30217,28.01082835267184
ZC_48818,27.89769268312016
ZC_5748,33.96880917098903
ZC_5146,25.014105276763694
ZC_13835,33.718810305605786
ZC_55952,29.55240979281355
ZC_49262,30.7069138717368
ZC_49092,30.21202958997524
ZC_91496,35.314495259466426
ZC_49201,30.7069138717368
ZC_5036,33.96880917098903
ZC_40078,27.90241840961113
ZC_12920,33.71319159194152
ZC_12035,27.569244160561265
ZC_61442,31.444789819203223
ZC_32754,32.04530350295373
ZC_12878,27.92636412235576
ZC_30108,28.01082835267184
ZC_62573,31.849133528220843
ZC_14569,30.633530913286567
ZC_5362,28.74112837312663
ZC_49682,31.87893381571677
ZC_48726,32.84220801483073
ZC_13648,24.93333333333333
ZC_14738,32.80763932702265
ZC_43822,33.515639762307885
ZC_29646,26.239260179090547
ZC_49202,30.7069138717368
ZC_49099,30.21202958997524
ZC_62246,30.92406024161617
ZC_29137,25.042604625639047
ZC_39045,25.462186229387413
ZC_92003,30.297520009963364
ZC_56469,28.7558060007236
ZC_93243,33.494132151059645
ZC_14755,32.80763932702265
ZC_45846,26.91927041567184
ZC_6243,34.263859536738096
ZC_55917,29.55240979281355
ZC_12092,27.569244160561265
ZC_78676,26.58604110339559
ZC_13639,24.93333333333333
ZC_48426,32.84220801483073
ZC_48450,32.84220801483073
ZC_12910,33.71319159194152
ZC_49068,30.21202958997524
ZC_49649,31.87893381571677
ZC_55959,30.669745534784152
ZC_37819,24.01057156603311
ZC_49266,30.7069138717368
ZC_12992,33.71319159194152
ZC_4981,32.334964692136566
ZC_48466,32.84220801483073
ZC_81630,31.61545227065108
ZC_82501,44.58751913695077
ZC_5675,33.96880917098903
ZC_81650,31.61545227065108
ZC_3909,31.161079509066443
ZC_14572,30.93883301357845
ZC_24361,23.49603569177279
ZC_92086,30.297520009963364
ZC_39146,25.462186229387413
ZC_12762,25.372585875680866
ZC_47220,21.800530193301555
ZC_55309,19.3423020270279
ZC_21849,32.0742861485205
ZC_47011,29.74924445457217
ZC_98580,21.95785592959316
ZC_14507,30.93883301357845
ZC_76525,28.35727789336969
ZC_39094,25.462186229387413
ZC_12917,33.71319159194152
ZC_12887,29.58077846614586
ZC_5868,33.96880917098903
ZC_16627,24.08798347413504
ZC_28676,27.20355330987638
ZC_82643,36.8779654387338
ZC_92059,30.297520009963364
ZC_12810,26.122453691912327
ZC_28677,27.20355330987638
ZC_44822,33.515639762307885
ZC_13437,29.840571968866115
ZC_87941,33.429015612365774
ZC_93254,32.163825917642534
ZC_8260,28.329641505902323
ZC_12754,25.372585875680866
ZC_28687,27.20355330987638
ZC_12923,33.71319159194152
ZC_61277,31.444789819203223
ZC_48889,27.89769268312016
ZC_13863,28.06549459234909
ZC_12737,25.372585875680866
ZC_49117,32.190311545124665
ZC_5862,33.96880917098903
ZC_5767,33.96880917098903
ZC_12465,25.372585875680866
ZC_95922,26.18236752246489
ZC_14748,32.80763932702265
ZC_41046,29.74924445457217
ZC_12791,25.372585875680866
ZC_49058,27.89769268312016
ZC_82901,40.59419129450293
ZC_29628,26.239260179090547
ZC_3262,23.91480605582448
ZC_5828,33.96880917098903
ZC_49050,27.89769268312016
ZC_49615,29.54964604441756
ZC_49082,30.21202958997524
ZC_3285,23.91480605582448
ZC_82420,31.726577927180013
ZC_14432,33.718810305605786
ZC_12187,27.569244160561265
ZC_61283,31.444789819203223
ZC_12930,33.71319159194152
ZC_4623,26.063829385773072
ZC_3903,31.161079509066443
ZC_29819,26.239260179090547
ZC_48832,27.89769268312016
ZC_14427,30.633530913286567
ZC_82937,46.70135278053342
ZC_33834,24.48066940512957
ZC_49862,31.71966127023981
ZC_82939,46.70135278053342
ZC_32331,22.702405248986807
ZC_49250,30.7069138717368
ZC_5079,25.014105276763694
ZC_61469,31.444789819203223
ZC_49237,30.7069138717368
ZC_12758,25.372585875680866
ZC_12824,26.122453691912327
ZC_13850,33.718810305605786
ZC_55971,29.55240979281355
ZC_48880,27.89769268312016
ZC_29620,26.239260179090547
ZC_76853,28.35727789336969
ZC_47040,29.74924445457217
ZC_5822,33.96880917098903
ZC_48891,27.89769268312016
ZC_12043,27.569244160561265
ZC_12861,29.58077846614586
ZC_12836,33.71319159194152
ZC_4915,32.334964692136566
ZC_6390,33.58599831835777
ZC_5866,33.96880917098903
ZC_62959,27.998624054265235
ZC_13684,24.93333333333333
ZC_5039,33.96880917098903
ZC_49756,29.54964604441756
ZC_12748,25.372585875680866
ZC_21874,32.0742861485205
ZC_21863,32.0742861485205
ZC_43830,33.515639762307885
ZC_12874,26.122453691912327
ZC_12916,33.71319159194152
ZC_12750,25.372585875680866
ZC_62549,31.849133528220843
ZC_5058,25.014105276763694
ZC_48877,27.89769268312016
ZC_48416,32.84220801483073
ZC_11954,33.58599831835777
ZC_12726,25.372585875680866
ZC_14545,30.93883301357845
ZC_3251,23.91480605582448
ZC_5821,33.96880917098903
ZC_13744,33.718810305605786
ZC_43006,33.515639762307885
ZC_49629,31.87893381571677
ZC_48885,27.89769268312016
ZC_49245,30.21202958997524
ZC_48809,27.89769268312016
ZC_14471,30.93883301357845
ZC_49735,29.54964604441756
ZC_49325,27.89769268312016
ZC_5046,33.96880917098903
ZC_5158,25.014105276763694
ZC_49690,31.87893381571677
ZC_61727,31.849133528220843
ZC_13790,33.718810305605786
ZC_49232,30.7069138717368
ZC_78883,27.27355883687344
ZC_48815,27.89769268312016
ZC_61345,31.444789819203223
ZC_48662,27.89769268312016
ZC_40372,29.74924445457217
ZC_82942,35.61107343818306
ZC_44628,33.515639762307885
ZC_49670,31.87893381571677
ZC_62521,31.849133528220843
ZC_49895,31.71966127023981
ZC_12072,27.569244160561265
ZC_13797,33.718810305605786
ZC_8204,28.329641505902323
ZC_12095,27.569244160561265
ZC_12958,33.71319159194152
ZC_62522,31.849133528220843
ZC_48884,27.89769268312016
ZC_12406,25.372585875680866
ZC_3905,31.161079509066443
ZC_12068,27.569244160561265
ZC_5070,25.014105276763694
ZC_12783,25.372585875680866
ZC_5055,25.014105276763694
ZC_12926,33.71319159194152
ZC_28683,27.20355330987638
ZC_14550,30.633530913286567
ZC_85631,28.8559133515194
ZC_62526,31.849133528220843
ZC_3908,31.161079509066443
ZC_29146,25.042604625639047
ZC_5875,33.96880917098903
ZC_47260,21.800530193301555
ZC_48881,27.89769268312016
ZC_14544,30.93883301357845
ZC_5859,33.96880917098903
ZC_16639,24.08798347413504
ZC_49623,31.97475102467105
ZC_5041,33.96880917098903
ZC_37033,31.64390130295005
ZC_32322,22.702405248986807
ZC_4848,32.334964692136566
ZC_14560,30.93883301357845
ZC_48453,32.84220801483073
ZC_82224,40.24943228308079
ZC_78026,27.87737314697112
ZC_41095,29.74924445457217
ZC_29659,26.239260179090547
ZC_92338,33.29871017828296
ZC_12732,25.372585875680866
ZC_4342,25.3305089053194
ZC_4974,32.334964692136566
ZC_48865,27.89769268312016
ZC_43014,33.515639762307885
ZC_13777,33.718810305605786
ZC_62019,30.92406024161617
ZC_3846,31.327794917467862
ZC_29812,24.66217697253632
ZC_14779,32.80763932702265
ZC_29817,25.042604625639047
ZC_12814,26.122453691912327
ZC_13778,28.06549459234909
ZC_55922,29.55240979281355
ZC_4649,26.063829385773072
ZC_12921,33.71319159194152
ZC_61756,31.849133528220843
ZC_12720,25.372585875680866
ZC_43843,33.515639762307885
ZC_49269,30.7069138717368
ZC_21850,32.0742861485205
ZC_12719,25.372585875680866
ZC_43760,33.515639762307885
ZC_3585,23.91480605582448
ZC_12883,33.71319159194152
ZC_3223,23.91480605582448
ZC_5857,33.96880917098903
ZC_5839,33.96880917098903
ZC_55953,29.55240979281355
ZC_24340,23.49603569177279
ZC_85618,28.8559133515194
ZC_3244,26.53066611441136
ZC_49242,30.7069138717368
ZC_13841,28.06549459234909
ZC_5038,33.96880917098903
ZC_33825,24.1341610780714
ZC_5086,33.96880917098903
ZC_48741,32.84220801483073
ZC_12966,33.71319159194152
ZC_89040,43.836657865088064
ZC_48454,32.84220801483073
ZC_49612,29.54964604441756
ZC_13862,33.718810305605786
ZC_62535,31.849133528220843
ZC_14532,33.718810305605786
ZC_78055,27.27355883687344
ZC_4578,25.3305089053194
ZC_48636,29.54964604441756
ZC_13635,24.93333333333333
ZC_5825,33.96880917098903
ZC_12031,27.569244160561265
ZC_12846,27.92636412235576
ZC_30222,24.951803386041924
ZC_34141,25.20711518976341
ZC_15459,26.54293383459005
ZC_14724,32.80763932702265
ZC_12934,33.71319159194152
ZC_14039,30.633530913286567
ZC_30148,24.889659962391462
ZC_40012,27.90241840961113
ZC_13811,33.718810305605786
ZC_29431,26.03728456509041
ZC_13136,28.06549459234909
ZC_8341,28.329641505902323
ZC_45363,26.91927041567184
ZC_3907,31.161079509066443
ZC_12960,33.71319159194152
ZC_48867,29.906416317047448
ZC_95497,20.621492008974176
ZC_82514,44.58751913695077
ZC_55706,31.112537451106363
ZC_12844,29.58077846614586
ZC_49116,32.190311545124665
ZC_55909,29.55240979281355
ZC_3780,23.91480605582448
ZC_13166,28.06549459234909
ZC_76550,28.35727789336969
ZC_55373,19.3423020270279
ZC_5847,33.96880917098903
ZC_40076,29.74924445457217
ZC_6070,35.497771562514814
ZC_32784,25.02061573645211
ZC_76528,28.35727789336969
ZC_48843,29.61325160957704
ZC_29164,25.042604625639047
ZC_37687,23.49603569177279
ZC_12993,33.71319159194152
ZC_8008,29.36616709586777
ZC_48472,32.84220801483073
ZC_5351,28.74112837312663
ZC_61476,31.444789819203223
ZC_62543,31.849133528220843
ZC_49080,32.15536116964284
ZC_18077,28.058011803611823
ZC_30113,28.01082835267184
ZC_93536,33.966546516771174
ZC_14512,30.93883301357845
ZC_49128,32.190311545124665
ZC_12066,27.569244160561265
ZC_14843,30.93883301357845
ZC_30175,25.76807387023588
ZC_48182,29.61325160957704
ZC_5051,23.91480605582448
ZC_43022,33.515639762307885
ZC_30220,28.01082835267184
ZC_3279,23.91480605582448
ZC_5827,33.96880917098903
ZC_32542,31.229641045134144
ZC_13670,24.93333333333333
ZC_13144,29.840571968866115
ZC_5843,33.96880917098903
ZC_12053,27.569244160561265
ZC_30176,28.01082835267184
ZC_92084,30.297520009963364
ZC_43037,33.515639762307885
ZC_5073,25.014105276763694
ZC_5037,25.014105276763694
ZC_21801,32.0742861485205
ZC_4530,25.3305089053194
ZC_92061,30.297520009963364
ZC_49646,29.54964604441756
ZC_89046,43.836657865088064
ZC_49680,29.54964604441756
ZC_61235,31.444789819203223
ZC_47043,29.74924445457217
ZC_35673,29.716104098976604
ZC_24076,29.65219461491344
ZC_12409,25.372585875680866
ZC_95445,20.621492008974176
ZC_76538,28.35727789336969
ZC_8019,26.199912491772704
ZC_21766,23.62685029793757
ZC_33843,24.1341610780714
ZC_49642,31.97475102467105
ZC_55301,19.3423020270279
ZC_29067,28.36422082518336
ZC_14415,33.718810305605786
ZC_4008,25.3305089053194
ZC_62518,31.849133528220843
ZC_12759,25.372585875680866
ZC_78003,27.27355883687344
ZC_5343,28.74112837312663
ZC_31085,24.04359704143531
ZC_5667,33.96880917098903
ZC_75755,27.21743652245678
ZC_12747,25.372585875680866
ZC_55979,29.55240979281355
ZC_12771,25.372585875680866
ZC_14826,30.93883301357845
ZC_78013,27.13862961102988
ZC_48656,29.54964604441756
ZC_48401,32.84220801483073
ZC_6090,35.497771562514814
ZC_43071,33.515639762307885
ZC_40037,24.357455530694214
ZC_48003,31.210877238897925
ZC_61260,31.444789819203223
ZC_49096,27.89769268312016
ZC_32767,27.88768903077325
ZC_47227,29.74924445457217
ZC_38552,23.87758166158885
ZC_49076,27.89769268312016
ZC_34773,32.04530350295373
ZC_43150,33.515639762307885
ZC_3765,23.91480605582448
ZC_30103,25.76807387023588
ZC_12843,26.122453691912327
ZC_12751,25.372585875680866
ZC_6089,35.497771562514814
ZC_55985,29.55240979281355
ZC_37165,31.64390130295005
ZC_24133,28.677856120037045
ZC_4683,32.334964692136566
ZC_49633,29.54964604441756
ZC_32568,27.56183650608877
ZC_62551,31.849133528220843
ZC_48144,29.61325160957704
ZC_37020,23.87758166158885
ZC_24212,23.49603569177279
ZC_14772,32.80763932702265
ZC_43019,33.515639762307885
ZC_49030,30.21202958997524
ZC_55977,29.55240979281355
ZC_14527,33.718810305605786
ZC_20628,28.030234761319853
ZC_56549,30.40459948225376
ZC_66044,26.013297309174472
ZC_4650,32.334964692136566
ZC_17985,24.749480822088827
ZC_13812,33.718810305605786
ZC_40036,29.74924445457217
ZC_8310,28.329641505902323
ZC_12870,26.122453691912327
ZC_18635,24.749480822088827
ZC_82922,38.31649279296061
ZC_40115,25.772559890705825
ZC_23015,25.56943744445808
ZC_49029,30.21202958997524
ZC_37186,23.87758166158885
ZC_55987,30.669745534784152
ZC_32702,25.02061573645211
ZC_3442,26.53066611441136
ZC_29653,26.239260179090547
ZC_24210,23.49603569177279
ZC_12412,25.372585875680866
ZC_49309,31.97475102467105
ZC_12808,26.122453691912327
ZC_32344,22.702405248986807
ZC_21550,31.58812133999051
ZC_42211,30.33160663170316
ZC_8326,28.329641505902323
ZC_49285,27.89769268312016
ZC_34747,25.19996023243213
ZC_6060,35.497771562514814
ZC_4645,32.334964692136566
ZC_55918,29.55240979281355
ZC_62567,31.849133528220843
ZC_16636,24.08798347413504
ZC_49078,32.15536116964284
ZC_20680,28.030234761319853
ZC_21866,32.0742861485205
ZC_13665,29.840571968866115
ZC_62091,30.92406024161617
ZC_15437,24.732843633689665
ZC_5826,33.96880917098903
ZC_14719,32.80763932702265
ZC_49010,32.15536116964284
ZC_5359,25.014105276763694
ZC_12433,25.372585875680866
ZC_21853,32.0742861485205
ZC_13124,28.06549459234909
ZC_13827,33.718810305605786
ZC_55951,29.55240979281355
ZC_37891,28.87663001900152
ZC_29370,26.239260179090547
ZC_28688,27.20355330987638
ZC_55965,29.55240979281355
ZC_13155,28.06549459234909
ZC_14054,30.633530913286567
ZC_34452,23.10931558118854
ZC_5083,25.014105276763694
ZC_77983,25.84564335123581
ZC_3882,31.327794917467862
ZC_16640,24.08798347413504
ZC_13832,28.06549459234909
ZC_55949,29.55240979281355
ZC_40104,25.772559890705825
ZC_34139,25.20711518976341
ZC_12815,26.122453691912327
ZC_30641,24.04359704143531
ZC_78861,27.27355883687344
ZC_76270,29.54716658192057
ZC_48834,27.89769268312016
ZC_6374,34.263859536738096
ZC_61749,31.849133528220843
ZC_12935,33.71319159194152
ZC_48855,29.61325160957704
ZC_4579,25.3305089053194
ZC_12070,27.569244160561265
ZC_14591,30.633530913286567
ZC_6277,34.263859536738096
ZC_40601,29.74924445457217
ZC_37051,31.64390130295005
ZC_5077,25.014105276763694
ZC_49271,30.7069138717368
ZC_5658,33.96880917098903
ZC_30258,24.951803386041924
ZC_17814,24.749480822088827
ZC_20687,28.030234761319853
ZC_48731,32.84220801483073
ZC_6081,35.497771562514814
ZC_27031,27.20355330987638
ZC_8070,27.293437197071967
ZC_48857,29.906416317047448
ZC_12974,33.71319159194152
ZC_34448,23.10931558118854
ZC_12495,25.372585875680866
ZC_5747,33.96880917098903
ZC_12854,29.58077846614586
ZC_62512,31.849133528220843
ZC_55970,29.55240979281355
ZC_35603,29.716104098976604
ZC_12742,25.372585875680866
ZC_12448,25.372585875680866
ZC_8514,31.03333757112536
ZC_3774,23.91480605582448
ZC_5654,33.96880917098903
ZC_55924,29.55240979281355
ZC_4642,32.334964692136566
ZC_49021,27.89769268312016
ZC_93518,28.14903701013675
ZC_5048,25.014105276763694
ZC_28621,27.20355330987638
ZC_12734,25.372585875680866
ZC_28625,27.20355330987638
ZC_5836,33.96880917098903
ZC_6354,34.263859536738096
ZC_48442,29.944244393288088
ZC_29840,22.60479815655024
ZC_55962,29.55240979281355
ZC_14456,33.718810305605786
ZC_49659,29.54964604441756
ZC_43028,33.515639762307885
ZC_48849,27.89769268312016
ZC_48897,27.89769268312016
ZC_93453,32.163825917642534
ZC_13140,28.06549459234909
ZC_21822,32.0742861485205
ZC_48422,32.84220801483073
ZC_45388,26.91927041567184
ZC_32324,22.702405248986807
ZC_14736,32.80763932702265
ZC_41045,29.74924445457217
ZC_61453,31.444789819203223
ZC_12922,26.122453691912327
ZC_3812,31.327794917467862
ZC_12936,33.71319159194152
ZC_49272,30.7069138717368
ZC_27049,27.20355330987638
ZC_47108,21.800530193301555
ZC_5841,33.96880917098903
ZC_8210,28.329641505902323
ZC_12901,33.71319159194152
ZC_28689,27.20355330987638
ZC_95679,25.29882437673372
ZC_17723,26.20727005441285
ZC_12903,33.71319159194152
ZC_3818,31.327794917467862
ZC_4548,31.161079509066443
ZC_5649,33.96880917098903
ZC_39175,23.539499008147324
ZC_37140,31.64390130295005
ZC_16038,27.57382296429062
ZC_34736,25.19996023243213
ZC_30251,28.01082835267184
ZC_17745,26.20727005441285
ZC_35622,29.716104098976604
ZC_3440,26.53066611441136
ZC_87937,33.429015612365774
ZC_7827,32.755924206658904
ZC_13021,28.06549459234909
ZC_13028,29.12219112556904
ZC_12457,25.372585875680866
ZC_8526,31.03333757112536
ZC_34449,22.70656257810749
ZC_13666,24.93333333333333
ZC_6234,34.263859536738096
ZC_5679,33.96880917098903
ZC_12725,25.372585875680866
ZC_49203,30.7069138717368
ZC_49129,32.190311545124665
ZC_6035,35.497771562514814
ZC_89018,36.28244281726154
ZC_12996,33.71319159194152
ZC_47281,21.800530193301555
ZC_8247,28.329641505902323
ZC_12821,29.58077846614586
ZC_6331,34.263859536738096
ZC_55040,19.3423020270279
ZC_5143,25.014105276763694
ZC_5053,25.014105276763694
ZC_47224,29.74924445457217
ZC_6241,34.263859536738096
ZC_3830,31.327794917467862
ZC_49663,29.54964604441756
ZC_15424,26.54293383459005
ZC_12777,25.372585875680866
ZC_38474,31.64390130295005
ZC_12765,25.372585875680866
ZC_21871,32.0742861485205
ZC_3449,26.53066611441136
ZC_32531,31.229641045134144
ZC_37010,25.486534402075247
ZC_3849,31.327794917467862
ZC_4472,32.334964692136566
ZC_49686,31.87893381571677
ZC_15440,24.732843633689665
ZC_13034,33.718810305605786
ZC_45883,26.91927041567184
ZC_41083,29.74924445457217
ZC_95925,26.18236752246489
ZC_14808,30.93883301357845
ZC_23457,27.200215404946533
ZC_29479,26.03728456509041
ZC_49654,31.87893381571677
ZC_3902,31.161079509066443
ZC_47250,29.74924445457217
ZC_38451,31.64390130295005
ZC_13040,28.06549459234909
ZC_8069,27.293437197071967
ZC_49246,30.7069138717368
ZC_49653,31.87893381571677
ZC_30230,28.01082835267184
ZC_21875,32.0742861485205
ZC_28604,40.219345183073685
ZC_95637,25.29882437673372
ZC_62513,31.849133528220843
ZC_28642,27.20355330987638
ZC_5084,25.014105276763694
ZC_78368,26.53498650894077
ZC_22932,36.76040694581921
ZC_3241,23.91480605582448
ZC_14806,30.93883301357845
ZC_12858,33.71319159194152
ZC_49884,31.71966127023981
ZC_30218,24.951803386041924
ZC_49267,29.61325160957704
ZC_5150,25.014105276763694
ZC_11937,33.58599831835777
ZC_27017,27.20355330987638
ZC_12780,25.372585875680866
ZC_32958,32.04530350295373
ZC_21838,32.0742861485205
ZC_43739,33.515639762307885
ZC_34758,25.19996023243213
ZC_4476,32.334964692136566
ZC_40061,24.357455530694214
ZC_95468,20.621492008974176
ZC_24171,28.677856120037045
ZC_49073,27.89769268312016
ZC_13148,33.718810305605786
ZC_47231,29.74924445457217
ZC_49028,30.21202958997524
ZC_78008,27.87737314697112
ZC_48847,27.89769268312016
ZC_5820,33.96880917098903
ZC_48841,29.906416317047448
ZC_12962,33.71319159194152
ZC_48654,29.54964604441756
ZC_31816,24.951803386041924
C_Simi Valley,33.868986352556014
C_Milton - Blue Hill Observatory,28.45285765872677
C_Eugene/Springfield,18.93657545522777
C_Ocean County/Colliers Mills,29.36616709586777
C_Danbury,29.868706370613307
C_Fort Wayne,25.94856445204708
C_Imperial Valley,30.721049427795787
C_Hiawatha Field,40.59419129450293
C_Lebanon,23.91480605582448
C_Newcastle,40.19760563653647
C_Santa Ynez,26.67983688165821
C_Lander,44.58751913695077
C_Cheyenne,33.089036533638605
C_Metropolitan Washington,28.8938484908357
C_Madison,36.87891061972325
C_Hazard,21.49894471845873
C_Paducah,27.998624054265235
C_Big Piney,36.8340620200587
C_Flemington,25.007835219581622
C_Yuba City/Marysville,26.18236752246489
C_Haverhill,26.082536826329765
C_Badlands,34.26700078357936
C_Salinas,23.371761308192315
C_Perris Vly,31.818225340323725
C_Mammoth Cave National Park,28.90141274814217
C_North & West Suburbs (Chicago),28.79699707599677
C_Millville,27.293437197071967
C_Pomona Walnut Vly,29.84873160905545
C_NW Coastal LA,27.55668537420869
C_Lynn,29.63190384702424
C_Paradise Road,31.11914465674403
C_Pinedale,36.82159129424112
C_E San Bernardino,43.62042776224775
C_Saddleback Vly,35.40256733690508
C_E San Gabriel V-2,37.38663516473237
C_SW Coastal LA,26.05445787766824
C_Ojai,27.407156798342573
C_Columbus-Phenix City - GA/AL,27.818458943228634
C_Gaviota Coast,37.57235963708028
C_Thousand Oaks,30.633420722161645
C_Big Horn County,31.726577927180013
C_Great Smoky Mtns. Natl. Park - TN,35.377038400791186
C_Metro Riverside CO,31.307762841161324
C_C San Bernardino M,45.02450122236018
C_Elizabethtown,28.73445375011012
C_Fond du Lac,29.84681847152792
C_Hanford,28.66594287884029
C_San Diego Coast,30.121708823383468
C_Evansville,23.592579681733
C_Dona Ana County,31.31352895474236
C_New Brunswick,26.254768688670783
C_Pocatello,35.170333575799305
C_Morro Bay,28.205965657230955
C_Cheeka Peak,29.804486277258768
C_Torrington,35.497771562514814
C_Daytona Beach,27.88768903077325
C_Alexander County,26.964860219665297
C_Paso Robles,28.150382483548366
C_Lexington,28.99280645976769
C_Oxnard,27.19094743421489
C_Livermore,25.12893424229792
C_Western Nevada County,43.67788416614719
C_Jackson,25.462186229387413
C_Pittsfield,26.60054796279724
C_Union County,22.33567997006832
C_Fort Collins,31.47969328391104
C_Willows,26.76290464588184
C_Bennington,28.74112837312663
C_Southern Ute Indian Reservation,33.211890638748486
C_Aquinnah,34.93155094620486
C_Juel Spring,39.59680956558683
C_Chico,26.590356619044336
C_Mille Lacs,31.690320385065306
C_Wamsutter,35.61107343818306
C_Johnson County,36.89752471397155
C_Daniel South,38.31649279296061
C_Victorville,37.04281870716054
C_St. Petersburg,27.642928875568924
C_C San Bernardino-2,33.839362663183486
C_Keene,22.90296516085413
C_Santa Cruz,22.17822753928008
C_Casper,36.8779654387338
C_Truro,33.81783654049198
C_Springfield,28.24014996318984
C_Clarksboro,28.30146773611401
C_Santa Maria,24.695376938934288
C_Altoona,27.076162174952017
C_Hernando,26.13681419927552
C_Charleston,23.011758381110035
C_Pikeville,18.71441777379301
C_Modesto,28.495075575626263
C_San Diego Foothills,42.875260389496944
C_Hartford,26.22991325460581
C_Arden Arcade-Del Paso Manor,27.26920757492077
C_Carson City,32.99620273971543
C_Indio - Twenty Nine Palms Reservation,37.81578910900853
C_North Highlands,28.21418103595781
C_Yreka,24.04630587809936
C_Greenfield,23.133863227411588
C_Alba,30.584860109307872
C_Broadus,32.30409846902343
C_Miami,16.272890251492058
C_Williston,36.44770622895623
C_Abu Dhabi,36.38656573830347
C_Jefferson City,30.208947597322425
C_Malta,30.558273025471287
C_Manama,11.87879051343666
C_Catawba Indian Nation,22.223275877733894
C_Phora Durbar Kathmandu,20.03273559862785
C_Salem,23.178275155221247
C_Santa Rosa Rancheria,27.17754386879193
C_Columbia,25.048129456759533
C_Embassy Kathmandu,27.15063427109803
C_Fallon,29.8975810436012
C_Brookings,33.17032945875245
C_Sequoia/Kings Canyon National Parks,41.354871114448365
C_Death Valley National Park,44.11449460845999
C_Joshua Tree National Park,49.43379045342044
C_Lassen Volcanic National Park,38.16260382594963
C_Rocky Mountain National Park,45.310905577809855
C_Shenandoah National Park,36.76040694581921
C_Mesa Verde National Park,44.99915164146573
C_Yellowstone National Park,40.45222189529391
C_Voyageurs National Park,29.882252908838872
C_Great Basin National Park,44.55535724223565
C_Canyonlands National Park,42.73175622604244
C_West Greenwich,27.3083112024718
C_St. Joseph,32.39669954984629
C_Yosemite National Park,43.7440557862064
C_Lafayette,26.135660150784105
C_Lostwood,30.27242736869933
C_Fargo,25.93123561451917
C_Craters of the Moon National Monument,39.33984985899991
C_Mt. Rainier,34.670307313404585
C_Cascade foothills of King County,17.026572681530762
C_Moxa Arch,38.727139067125904
C_Dubai,25.426524296094023
C_Sloughhouse,29.27259397335636
C_Lewistown,36.5094615158438
C_Shreveport,23.220698817353192
C_Central LA CO,24.04997246023473
C_Mount Vernon,17.600135778949262
C_Peoria,25.74929517789697
C_Hesperia,39.29824863604389
C_Brigantine,28.329641505902323
C_E San Gabriel V-1,31.62702604521398
C_Calexico,31.598210020744013
C_Antelope Vly,33.966546516771174
C_Ware - Quabbin Summit,32.377491724787305
C_Brockton,27.24815404322813
C_Rutland,25.014105276763694
C_Toledo,29.03455528731759
C_St. Louis (Metro-east),30.92406024161617
C_Lakeland,25.19996023243213
C_C San Bernardino-1,30.62680909259901
C_Pinal County,32.13792515009058
C_W San Fernando Vly,35.314495259466426
C_Rock Island-Moline,31.444789819203223
C_Piru,30.44672714331965
C_Topeka,26.013297309174472
C_Indianapolis,23.1279140825472
C_Springdale (Springdale-Fayetteville-Bentonville),28.35449529437542
C_Bonne Terre,29.79039392239985
C_Missoula,24.56119265110997
C_El Dorado Springs,31.34111185487413
C_Cool,38.852201532653616
C_Watertown,27.04587218167071
C_Birney,30.73683586067304
C_Farrar,30.554476282055177
C_Fernley,32.0810834123873
C_Beijing,46.33680690868322
C_Lompoc,12.904713995934506
C_Sioux Falls,29.13709638541193
C_Goleta,25.16562562744372
C_Carpinteria,30.60548488108613
C_Trona,36.960170830908304
C_Anacortes,29.3265912055672
C_Phelan,46.19365954071317
C_Central Orange-1,26.37888671725737
C_Banning,41.18700143981128
C_Theodore Roosevelt National Park,32.41667240812388
C_Petrified Forest National Park,39.817887925438846
C_W San Gabriel Vly,31.696969394687702
C_Redwood City,21.628777581515127
C_Johnstown,24.08798347413504
C_Wilmington,26.497798361387986
C_Holiday,23.10931558118854
C_Capistrano Vly,35.40256733690508
C_South & West Suburbs (Chicago),29.52664619717943
C_Ann Arbor,29.61325160957704
C_Aurora/Elgin,30.383536341424666
